,date,hr,weather,temperature,feels_like_temperature,relative_humidity,windspeed,psi,guest_scooter,registered_scooter
372,2011-06-29,21,clear,107.3,138.2,39.0,15.0,33,77,1364
373,2011-12-25,12,clear,71.8,93.2,75.0,20.0,0,74,290
374,2011-05-13,0,cloudy,90.4,120.2,83.0,11.0,29,16,325
375,2011-01-29,12,cloudy,63.3,84.2,59.0,13.0,29,36,466
376,2011-05-26,4,clear,97.2,125.6,88.0,0.0,48,-2,14
377,2011-06-22,20,clear,109.0,145.4,74.0,9.0,1,157,1609
378,2011-08-25,4,clear,102.2,132.8,78.0,26.0,6,5,42
379,2011-06-16,7,light snow/rain,93.8,123.8,78.0,11.0,27,48,1203
380,2011-06-03,7,clear,92.1,122.0,45.0,17.0,46,77,1762
381,2011-02-11,17,clear,71.8,100.4,24.0,0.0,12,52,1356
382,2011-12-17,2,cloudy,70.1,93.2,56.0,15.0,33,35,329
383,2011-06-29,1,clear,103.9,136.4,79.0,20.0,5,30,126
384,2011-04-02,2,clear,66.7,89.6,75.0,9.0,3,5,142
385,2011-10-23,11,clear,85.3,114.8,72.0,11.0,40,395,1418
386,2011-07-07,10,clear,112.4,149.0,62.0,0.0,45,86,507
387,2011-05-10,4,clear,81.9,111.2,62.0,17.0,4,2,18
388,2011-10-02,2,light snow/rain,75.2,96.8,87.0,20.0,20,8,194
389,2011-10-16,3,clear,81.9,111.2,54.0,9.0,1,33,219
390,2011-05-04,18,clear,81.9,111.2,67.0,17.0,38,86,2570
391,2011-10-31,14,cloudy,83.6,113.0,47.0,15.0,15,64,834
392,2011-01-17,15,cloudy,63.3,86.0,47.0,11.0,49,63,509
393,2011-08-04,14,clear,114.1,150.8,55.0,11.0,42,157,800
394,2011-11-17,8,light snow/rain,75.2,96.8,61.0,20.0,12,34,2401
395,2011-03-22,0,clear,85.3,114.8,88.0,13.0,42,14,54
396,2011-01-20,3,clear,68.4,91.4,56.0,11.0,23,1,5
397,2011-07-14,4,CLEAR,98.9,134.6,53.0,17.0,44,2,47
398,2011-05-23,11,clear,103.9,136.4,69.0,26.0,44,220,752
399,2011-08-06,6,clear,100.5,129.2,89.0,7.0,41,16,156
400,2011-05-09,16,clear,100.5,134.6,38.0,15.0,9,146,1785
401,2011-02-17,21,clear,90.4,120.2,55.0,26.0,46,15,833
402,2011-06-29,11,clear,110.7,140.0,35.0,15.0,13,161,822
403,2011-12-17,10,cloudy,68.4,89.6,52.0,19.0,40,29,1195
404,2011-09-02,19,clear,102.2,134.6,69.0,9.0,21,201,1538
405,2011-01-25,14,cloudy,71.8,100.4,45.0,0.0,7,33,397
406,2011-07-22,23,clear,114.1,154.4,63.0,13.0,36,59,589
407,2011-12-29,23,clear,71.8,96.8,65.0,11.0,20,5,308
408,2011-12-20,11,cloudy,80.2,109.4,62.0,11.0,47,37,810
409,2011-02-09,16,cloudy,63.3,84.2,37.0,17.0,44,21,508
410,2011-04-03,16,cloudy,85.3,114.8,31.0,13.0,2,442,1090
411,2011-11-26,2,clear,71.8,98.6,81.0,7.0,2,10,142
412,2011-10-31,16,clear,81.9,111.2,54.0,11.0,3,92,1698
413,2011-06-21,1,LIGHT SNOW/RAIN,98.9,131.0,78.0,11.0,45,4,84
414,2011-02-18,0,clear,83.6,113.0,72.0,19.0,47,37,145
415,2011-06-10,20,clear,110.7,145.4,62.0,7.0,7,159,1384
416,2011-06-29,3,cloudy,102.2,132.8,83.0,7.0,18,7,26
417,2011-03-28,6,clear,61.6,80.6,34.0,19.0,34,2,279
418,2011-01-28,2,CLOUDY,63.3,86.0,75.0,11.0,39,-2,19
419,2011-11-23,9,cloudy,90.4,120.2,94.0,13.0,43,8,1149
420,2011-07-08,19,clear,102.2,132.8,83.0,6.0,37,136,1575
421,2011-01-04,1,clear,59.9,82.4,59.0,7.0,49,2,13
422,2011-03-09,17,cloudy,75.2,96.8,76.0,20.0,14,52,1237
423,2011-04-22,21,light snow/rain,71.8,96.8,93.0,11.0,11,15,161
424,2011-06-05,5,cloudy,98.9,132.8,61.0,9.0,49,1,35
425,2011-03-24,21,clear,68.4,91.4,65.0,15.0,21,32,470
426,2011-12-22,20,light snow/rain,81.9,111.2,71.0,0.0,21,2,231
427,2011-05-05,11,clear,90.4,120.2,36.0,30.0,2,130,734
428,2011-06-13,3,clear,97.2,132.8,60.0,33.0,21,2,41
429,2011-11-09,18,clear,83.6,113.0,67.0,7.0,39,65,2711
430,2011-08-27,16,light snow/rain,100.5,129.2,89.0,35.0,43,30,102
431,2011-07-06,17,clear,112.4,149.0,59.0,15.0,20,239,3624
432,2011-05-25,14,clear,109.0,141.8,55.0,11.0,48,139,850
433,2011-11-17,20,clear,71.8,95.0,42.0,19.0,44,21,1135
434,2011-11-06,0,clear,70.1,98.6,75.0,0.0,22,32,453
435,2011-08-26,16,clear,112.4,149.0,62.0,7.0,11,152,2052
436,2011-11-11,20,clear,73.5,98.6,39.0,13.0,0,37,679
437,2011-07-09,16,clear,115.8,147.2,38.0,0.0,20,511,1715
438,2011-02-13,15,cloudy,80.2,109.4,30.0,20.0,40,120,853
439,2011-05-31,3,cloudy,100.5,127.4,94.0,0.0,10,1,19
440,2011-01-10,22,clear,58.2,78.8,59.0,11.0,26,7,159
441,2011-05-30,23,clear,105.6,140.0,84.0,7.0,12,40,239
442,2011-01-13,3,clear,58.2,75.2,50.0,22.0,11,-2,26
443,2011-09-26,4,cloudy,98.9,125.6,94.0,6.0,25,7,26
444,2011-12-19,15,clear,78.5,107.6,46.0,11.0,44,74,944
445,2011-04-30,18,clear,92.1,122.0,43.0,9.0,41,401,1664
446,2011-06-14,4,clear,92.1,122.0,60.0,17.0,13,1,22
447,2011-05-01,20,cloudy,85.3,114.8,82.0,0.0,28,106,602
448,2011-08-16,15,clear,114.1,145.4,41.0,20.0,40,106,860
449,2011-10-14,21,clear,88.7,118.4,45.0,13.0,44,66,1097
450,2011-08-05,20,clear,107.3,140.0,58.0,15.0,31,209,1545
451,2011-04-27,19,clear,98.9,131.0,78.0,19.0,50,118,1543
452,2011-08-30,7,clear,93.8,123.8,68.0,9.0,34,56,2367
453,2011-10-14,23,clear,85.3,114.8,59.0,11.0,41,43,560
454,2011-03-09,4,clear,66.7,91.4,75.0,7.0,6,0,19
455,2011-10-04,16,clear,95.5,125.6,56.0,22.0,36,109,1910
456,2011-05-03,10,cloudy,100.5,132.8,69.0,24.0,20,108,638
457,2011-09-24,5,cloudy,93.8,123.8,94.0,7.0,50,8,24
458,2011-12-19,3,clear,59.9,84.2,86.0,6.0,28,-1,24
459,2011-02-10,15,clear,63.3,84.2,25.0,17.0,33,2,352
460,2011-07-29,1,clear,109.0,145.4,79.0,9.0,15,35,157
461,2011-05-12,12,clear,95.5,125.6,60.0,15.0,3,128,1147
462,2011-07-13,5,clear,109.0,141.8,58.0,13.0,12,13,157
463,2011-10-11,21,cloudy,95.5,125.6,78.0,13.0,48,50,1108
464,2011-08-24,0,clear,98.9,134.6,57.0,9.0,17,29,204
465,2011-12-07,19,light snow/rain,75.2,95.0,87.0,43.0,33,6,215
466,2011-06-21,9,cloudy,98.9,127.4,88.0,17.0,8,94,1699
467,2011-12-02,8,clear,66.7,95.0,87.0,0.0,12,39,3028
468,2011-06-30,22,clear,105.6,136.4,42.0,11.0,28,128,1153
469,2011-03-31,19,cloudy,71.8,96.8,87.0,9.0,17,34,825
470,2011-07-28,7,clear,107.3,141.8,70.0,11.0,17,80,1948
471,2011-12-01,1,clear,68.4,89.6,60.0,19.0,20,4,66
472,2011-07-31,20,clear,114.1,150.8,55.0,22.0,42,209,1440
473,2011-08-06,9,clear,109.0,143.6,70.0,15.0,41,178,1087
474,2011-02-28,13,light snow/rain,85.3,114.8,94.0,15.0,25,1,220
475,2011-02-11,23,clear,61.6,89.6,69.0,0.0,21,15,340
476,2011-11-21,14,cloudy,87.0,116.6,82.0,13.0,43,40,849
477,2011-01-15,11,clear,63.3,84.2,55.0,15.0,16,55,381
478,2011-11-11,13,clear,78.5,107.6,37.0,37.0,9,171,1254
479,2011-11-15,2,clear,93.8,123.8,64.0,17.0,15,22,56
480,2011-01-13,2,clear,58.2,75.2,50.0,24.0,15,0,14
481,2011-10-18,13,cloudy,100.5,134.6,38.0,13.0,6,142,1197
482,2011-04-10,15,clear,88.7,118.4,77.0,15.0,33,468,985
483,2011-06-09,3,cludy,107.3,145.4,84.0,7.0,20,1,18
484,2011-08-28,12,clear,109.0,140.0,51.0,26.0,40,265,1525
485,2011-03-25,13,clear,73.5,98.6,39.0,13.0,22,102,726
486,2011-09-06,20,light snow/rain,92.1,122.0,88.0,20.0,11,41,1049
487,2011-02-16,8,loudy,65.0,87.8,55.0,11.0,16,19,1569
488,2011-10-12,23,light snow/rain,92.1,122.0,94.0,6.0,13,41,290
489,2011-10-30,1,clear,65.0,86.0,87.0,17.0,30,26,240
490,2011-07-09,22,clear,107.3,141.8,62.0,11.0,15,182,1078
491,2011-05-14,21,light snow/rain,92.1,122.0,94.0,15.0,41,43,312
492,2011-01-29,1,clear,65.0,87.8,64.0,13.0,8,1,142
493,2011-02-28,1,light snow/rain,75.2,96.8,87.0,24.0,21,2,54
494,2011-08-11,17,clear,114.1,143.6,29.0,17.0,41,289,3402
495,2011-11-13,19,clear,88.7,118.4,29.0,24.0,12,109,850
496,2011-06-22,8,clear,107.3,143.6,74.0,7.0,6,81,2772
497,2011-07-13,6,clear,109.0,141.8,58.0,11.0,38,56,726
498,2011-10-10,18,cloudy,100.5,134.6,53.0,0.0,25,322,2560
499,2011-10-11,3,cloudy,90.4,120.2,88.0,7.0,7,5,9
500,2011-09-20,14,cloudy,95.5,125.6,88.0,13.0,7,79,595
501,2011-12-06,23,light snow/rain,85.3,114.8,100.0,11.0,42,13,340
502,2011-05-21,4,clear,85.3,114.8,88.0,9.0,10,2,42
503,2011-07-23,4,clear,110.7,147.2,66.0,7.0,15,14,32
504,2011-12-09,6,clear,65.0,91.4,80.0,6.0,46,2,435
505,2011-10-06,11,clear,92.1,122.0,49.0,0.0,42,88,803
506,2011-04-15,1,clear,83.6,113.0,62.0,0.0,0,19,64
507,2011-07-18,22,clear,110.7,147.2,66.0,15.0,44,110,728
508,2011-06-03,2,clear,93.8,123.8,43.0,15.0,45,0,82
509,2011-02-01,8,light snow/rain,59.9,87.8,93.0,0.0,13,7,925
510,2011-10-26,0,clear,83.6,113.0,72.0,13.0,11,11,194
511,2011-11-26,15,cloudy,88.7,118.4,42.0,7.0,38,463,1125
512,2011-05-09,14,clear,98.9,134.6,41.0,15.0,37,131,829
513,2011-04-15,9,lear,88.7,118.4,55.0,13.0,29,50,1132
514,2011-07-30,16,clear,122.5,154.4,27.0,15.0,44,377,1233
515,2011-07-13,22,clear,103.9,136.4,83.0,13.0,10,144,957
516,2011-10-27,9,cloudy,88.7,118.4,82.0,11.0,15,46,1086
517,2011-05-29,7,cloudy,98.9,127.4,88.0,17.0,25,38,121
518,2011-03-22,5,cloudy,80.2,109.4,87.0,9.0,0,5,80
519,2011-03-15,16,cloudy,78.5,107.6,46.0,22.0,14,62,655
520,2011-10-17,15,clear,93.8,123.8,60.0,17.0,42,200,997
521,2011-01-03,10,clear,61.6,80.6,43.0,17.0,6,33,236
522,2011-09-25,15,cloudy,102.2,132.8,78.0,0.0,9,356,1639
523,2011-09-08,0,light snow/rain,97.2,120.2,100.0,13.0,4,8,81
524,2011-02-03,6,clear,59.9,77.0,43.0,24.0,29,-2,272
525,2011-03-13,20,clear,73.5,96.8,57.0,20.0,32,67,376
526,2011-06-07,3,CLEAR,97.2,131.0,73.0,6.0,44,2,6
527,2011-10-23,19,CLEAR,85.3,114.8,77.0,0.0,4,158,985
528,2011-05-12,2,clear,83.6,113.0,94.0,13.0,31,5,96
529,2011-01-31,18,cloudy,59.9,78.8,55.0,15.0,6,9,1071
530,2011-07-19,14,clear,119.2,158.0,50.0,13.0,40,121,776
531,2011-11-16,16,light snow/rain,87.0,116.6,94.0,7.0,36,39,772
532,2011-07-09,5,cloudy,98.9,127.4,88.0,11.0,37,12,80
533,2011-07-24,16,clear,122.5,161.6,42.0,17.0,36,185,1311
534,2011-09-24,13,clear,100.5,131.0,78.0,0.0,37,511,2033
535,2011-04-30,7,clear,80.2,109.4,54.0,26.0,39,62,194
536,2011-09-24,12,cloudy,98.9,129.2,83.0,6.0,6,423,1864
537,2011-01-23,19,clear,56.6,75.2,30.0,19.0,5,13,314
538,2011-03-10,15,liht snow/rain,83.6,113.0,0.0,15.0,15,9,76
539,2011-09-05,16,cloudy,103.9,136.4,79.0,19.0,38,277,1343
540,2011-04-12,11,clear,90.4,120.2,77.0,24.0,41,32,270
541,2011-04-19,16,clear,93.8,123.8,52.0,20.0,39,88,1135
542,2011-04-26,3,clear,92.1,122.0,88.0,19.0,36,53,28
543,2011-09-19,18,cloudy,93.8,123.8,68.0,9.0,12,169,3386
544,2011-12-22,21,light snow/rain,81.9,111.2,71.0,0.0,38,7,104
545,2011-01-13,9,clear,58.2,75.2,50.0,22.0,46,7,962
546,2011-07-28,2,clear,107.3,140.0,54.0,7.0,4,7,33
547,2011-06-18,4,clear,97.2,125.6,88.0,6.0,21,4,33
548,2011-09-29,11,CLEAR,98.9,132.8,61.0,13.0,45,107,852
549,2011-11-18,15,clear,75.2,100.4,29.0,9.0,33,81,1057
550,2011-12-11,3,clear,59.9,82.4,59.0,9.0,39,5,118
551,2011-10-20,20,cloudy,85.3,114.8,51.0,22.0,15,101,1452
552,2011-03-21,18,cloudy,90.4,120.2,72.0,15.0,27,130,1626
553,2011-12-25,11,clear,71.8,96.8,70.0,11.0,23,128,293
554,2011-06-18,11,clear,107.3,141.8,62.0,9.0,2,400,1889
555,2011-08-23,18,clear,107.3,138.2,34.0,13.0,9,296,2952
556,2011-12-10,18,clear,68.4,91.4,38.0,15.0,13,85,1011
557,2011-12-27,10,cloudy,73.5,100.4,66.0,6.0,2,40,334
558,2011-02-24,8,clear,66.7,87.8,70.0,15.0,11,22,1707
559,2011-11-05,8,clear,70.1,91.4,56.0,22.0,36,11,562
560,2011-02-19,19,clear,75.2,96.8,29.0,24.0,26,15,381
561,2011-05-09,1,clear,83.6,113.0,88.0,0.0,38,77,56
562,2011-05-31,19,CLEAR,112.4,149.0,62.0,7.0,28,116,1723
563,2011-10-21,19,loudy,83.6,113.0,54.0,26.0,1,77,1601
564,2011-01-17,7,cloudy,59.9,82.4,50.0,9.0,39,11,66
565,2011-09-01,17,clear,107.3,140.0,54.0,17.0,4,182,3971
566,2011-03-01,22,clear,66.7,93.2,62.0,7.0,41,7,311
567,2011-09-27,2,clear,98.9,125.6,94.0,7.0,49,23,28
568,2011-02-07,15,cloudy,78.5,107.6,54.0,6.0,4,10,324
569,2011-09-23,13,light snow/rain,97.2,120.2,100.0,6.0,28,21,187
570,2011-01-19,16,clear,78.5,107.6,58.0,26.0,5,31,659
571,2011-07-31,18,clear,119.2,154.4,41.0,19.0,29,273,1492
572,2011-04-03,20,light snow/rain,81.9,111.2,41.0,15.0,27,74,384
573,2011-12-15,4,cloudy,73.5,96.8,70.0,15.0,42,-2,43
574,2011-09-09,2,cloudy,98.9,122.0,100.0,17.0,46,4,52
575,2011-05-03,14,cloudy,105.6,138.2,58.0,35.0,49,107,858
576,2011-09-04,17,clear,110.7,147.2,66.0,15.0,32,611,1205
577,2011-10-19,22,cloudy,95.5,125.6,94.0,24.0,33,40,656
578,2011-05-10,19,clear,97.2,134.6,43.0,15.0,38,208,2553
579,2011-10-02,8,cloudy,75.2,100.4,76.0,13.0,19,43,353
580,2011-12-03,11,clear,73.5,100.4,57.0,6.0,3,144,1591
581,2011-09-30,1,clear,90.4,120.2,77.0,6.0,34,17,129
582,2011-11-15,1,clear,93.8,123.8,60.0,20.0,6,13,35
583,2011-12-01,23,clear,68.4,95.0,70.0,6.0,25,8,490
584,2011-05-04,16,clear,88.7,118.4,45.0,31.0,32,68,1211
585,2011-08-08,8,clear,109.0,141.8,58.0,22.0,13,85,2244
586,2011-07-09,4,clear,100.5,129.2,83.0,15.0,7,8,33
587,2011-03-23,21,light snow/rain,73.5,95.0,100.0,28.0,27,1,155
588,2011-06-07,18,clear,112.4,143.6,46.0,19.0,47,215,3358
589,2011-03-24,19,clear,71.8,93.2,56.0,26.0,27,48,854
590,2011-04-29,6,clear,88.7,118.4,45.0,19.0,40,11,474
591,2011-09-16,17,cloudy,90.4,120.2,48.0,9.0,34,258,3364
592,2011-02-06,14,clear,75.2,102.2,46.0,6.0,44,143,800
593,2011-06-12,12,CLEAR,115.8,150.8,46.0,0.0,32,527,1713
594,2011-08-03,11,cloudy,109.0,141.8,58.0,7.0,32,87,650
595,2011-08-06,8,clear,103.9,136.4,83.0,11.0,3,79,659
596,2011-07-22,2,clear,112.4,156.2,79.0,9.0,30,-2,96
597,2011-07-10,7,clear,105.6,138.2,70.0,6.0,37,81,264
598,2011-04-22,5,clear,75.2,98.6,53.0,15.0,9,0,111
599,2011-01-16,9,clear,65.0,86.0,51.0,17.0,31,8,203
600,2011-02-20,1,clear,66.7,84.2,41.0,31.0,7,13,78
601,2011-03-23,0,light snow/rain,76.9,102.2,71.0,15.0,49,10,54
602,2011-03-22,14,clear,88.7,118.4,42.0,22.0,49,91,495
603,2011-08-22,3,light snow/rain,105.6,138.2,65.0,9.0,15,0,35
604,2011-11-13,2,CLEAR,76.9,104.0,57.0,7.0,12,25,339
605,2011-09-30,13,cloudy,102.2,134.6,47.0,22.0,16,214,1362
606,2011-07-30,10,clear,115.8,149.0,41.0,20.0,27,237,1275
607,2011-12-13,19,clear,73.5,98.6,49.0,11.0,43,13,1834
608,2011-05-04,0,light snow/rain,90.4,120.2,77.0,11.0,35,17,158
609,2011-10-20,22,clear,83.6,113.0,51.0,22.0,38,66,743
610,2011-02-13,21,clear,80.2,109.4,35.0,24.0,45,17,317
611,2011-01-19,23,clear,71.8,93.2,52.0,31.0,35,2,194
612,2011-01-20,2,clear,68.4,93.2,56.0,0.0,19,2,12
613,2011-08-02,0,clear,102.2,134.6,74.0,0.0,46,32,124
614,2011-01-08,0,cloudy,61.6,84.2,51.0,11.0,40,5,166
615,2011-02-24,20,cloudy,75.2,96.8,93.0,24.0,5,8,610
616,2011-06-28,8,clear,105.6,140.0,79.0,11.0,5,119,2921
617,2011-02-28,10,cloudy,90.4,120.2,72.0,33.0,37,41,551
618,2011-03-31,15,light snow/rain,71.8,93.2,87.0,20.0,26,14,427
619,2011-03-20,22,cloudy,75.2,96.8,53.0,22.0,21,24,210
620,2011-05-24,3,cloudy,95.5,125.6,94.0,7.0,12,0,18
621,2011-11-11,3,clear,71.8,95.0,61.0,13.0,20,-2,45
622,2011-11-11,18,clear,75.2,98.6,39.0,17.0,2,69,1300
623,2011-08-11,6,clear,98.9,132.8,65.0,11.0,2,16,706
624,2011-01-14,19,clear,59.9,84.2,59.0,6.0,49,8,627
625,2011-03-22,21,cloudy,81.9,111.2,54.0,19.0,16,74,446
626,2011-03-26,3,clear,63.3,84.2,47.0,13.0,39,6,51
627,2011-03-28,14,clear,73.5,96.8,22.0,15.0,26,47,459
628,2011-01-05,18,clear,66.7,89.6,38.0,9.0,7,11,1161
629,2011-11-28,13,cloudy,95.5,125.6,56.0,0.0,16,77,958
630,2011-03-01,0,clear,71.8,93.2,70.0,31.0,5,-2,48
631,2011-03-20,9,clear,71.8,96.8,52.0,9.0,32,104,305
632,2011-01-26,11,light snow/rain,65.0,84.2,93.0,22.0,38,18,245
633,2011-07-06,23,clear,103.9,136.4,83.0,15.0,42,58,548
634,2011-01-14,11,clear,61.6,80.6,51.0,19.0,26,19,333
635,2011-05-18,9,light snow/rain,93.8,123.8,83.0,17.0,44,79,1237
636,2011-08-27,3,cloudy,105.6,140.0,84.0,15.0,50,22,157
637,2011-11-14,2,clear,85.3,114.8,63.0,24.0,20,22,73
638,2011-06-11,17,cloudy,109.0,141.8,58.0,11.0,4,440,1334
639,2011-06-20,7,light snow/rain,93.8,123.8,88.0,13.0,10,1,327
640,2011-06-27,7,cloudy,100.5,132.8,73.0,15.0,10,42,1728
641,2011-06-17,1,clear,93.8,123.8,94.0,9.0,31,12,132
642,2011-02-08,9,clear,66.7,84.2,52.0,33.0,11,21,900
643,2011-08-19,1,light snow/rain,100.5,129.2,89.0,0.0,43,5,135
644,2011-02-08,16,clar,65.0,82.4,35.0,35.0,29,11,551
645,2011-11-20,21,cloudy,87.0,116.6,77.0,6.0,45,31,662
646,2011-12-11,2,clear,61.6,80.6,55.0,17.0,39,14,328
647,2011-09-05,17,cloudy,102.2,131.0,89.0,7.0,44,113,543
648,2011-10-30,14,clear,81.9,111.2,38.0,13.0,4,274,1468
649,2011-08-27,13,light snow/rain,102.2,132.8,83.0,26.0,48,28,231
650,2011-02-21,12,CLOUDY,73.5,98.6,66.0,13.0,22,78,468
651,2011-10-25,7,clear,80.2,109.4,76.0,13.0,31,45,2093
652,2011-01-20,8,clear,65.0,86.0,55.0,19.0,15,7,1733
653,2011-07-13,18,clear,107.3,143.6,79.0,9.0,12,152,2886
654,2011-03-12,22,clear,76.9,105.8,71.0,0.0,44,19,397
655,2011-09-14,18,clear,107.3,141.8,62.0,11.0,6,251,3523
656,2011-12-14,12,cloudy,76.9,104.0,57.0,6.0,16,19,971
657,2011-04-29,9,clear,92.1,122.0,39.0,22.0,15,133,1300
658,2011-08-06,1,clear,102.2,132.8,78.0,11.0,12,50,348
659,2011-05-19,20,clear,92.1,122.0,77.0,19.0,8,140,1655
660,2011-06-29,16,clear,115.8,145.4,30.0,28.0,12,181,1879
661,2011-03-08,12,cloudy,76.9,105.8,23.0,0.0,50,85,495
662,2011-04-30,8,clar,80.2,109.4,54.0,20.0,31,62,488
663,2011-04-15,5,clear,76.9,104.0,81.0,7.0,46,5,77
664,2011-10-20,11,clear,87.0,116.6,55.0,35.0,24,90,694
665,2011-09-21,2,clear,92.1,122.0,94.0,0.0,5,1,40
666,2011-04-22,18,light snow/rain,73.5,96.8,93.0,15.0,13,10,329
667,2011-09-26,21,clear,100.5,129.2,89.0,9.0,50,55,1146
668,2011-04-08,22,cloudy,71.8,93.2,93.0,20.0,24,28,296
669,2011-04-10,8,cloudy,78.5,107.6,94.0,6.0,1,49,270
670,2011-10-15,21,clear,88.7,118.4,42.0,15.0,32,161,808
671,2011-11-14,0,clear,85.3,114.8,59.0,19.0,40,26,157
672,2011-07-13,2,clear,110.7,143.6,55.0,0.0,9,6,21
673,2011-01-19,11,cloudy,70.1,96.8,87.0,6.0,28,17,332
674,2011-01-03,4,clear,59.9,77.0,47.0,26.0,27,-2,10
675,2011-10-28,10,clear,75.2,98.6,57.0,15.0,25,86,713
676,2011-08-17,17,clear,114.1,149.0,49.0,15.0,30,138,3542
677,2011-05-29,5,clear,97.2,122.0,94.0,11.0,43,9,19
678,2011-05-15,21,clear,92.1,122.0,88.0,0.0,18,130,747
679,2011-04-02,14,light snow/rain,73.5,96.8,76.0,22.0,21,290,650
680,2011-11-24,6,clear,71.8,98.6,61.0,6.0,24,5,35
681,2011-09-01,16,clear,109.0,140.0,51.0,13.0,31,165,1769
682,2011-04-15,14,clear,92.1,122.0,52.0,17.0,46,171,742
683,2011-04-24,20,light snow/rain,97.2,127.4,83.0,19.0,45,104,495
684,2011-02-04,13,cloudy,68.4,91.4,50.0,15.0,41,27,515
685,2011-07-09,14,clear,117.5,149.0,36.0,9.0,26,476,1503
686,2011-08-04,13,clear,110.7,145.4,58.0,0.0,42,188,992
687,2011-01-24,7,clear,48.1,75.2,48.0,0.0,21,16,557
688,2011-10-30,12,clear,78.5,107.6,50.0,13.0,24,254,1602
689,2011-07-01,8,clear,105.6,136.4,42.0,11.0,23,115,3173
690,2011-12-16,10,clear,75.2,96.8,46.0,20.0,48,28,856
691,2011-03-16,11,cloudy,76.9,102.2,81.0,9.0,35,41,438
692,2011-10-07,17,clear,97.2,134.6,56.0,17.0,17,302,3238
693,2011-03-03,16,clear,68.4,96.8,23.0,0.0,30,20,454
694,2011-05-21,12,clear,102.2,134.6,50.0,0.0,24,667,1900
695,2011-03-08,14,cloudy,78.5,107.6,20.0,0.0,9,47,392
696,2011-06-18,5,clear,98.9,129.2,83.0,0.0,37,5,41
697,2011-05-22,15,cloudy,102.2,134.6,61.0,11.0,32,328,1548
698,2011-04-26,17,clear,103.9,136.4,61.0,24.0,15,199,3184
699,2011-04-27,7,cloudy,95.5,125.6,88.0,19.0,20,50,1605
700,2011-11-03,12,clear,88.7,118.4,51.0,13.0,38,52,1134
701,2011-12-15,3,cloudy,73.5,100.4,70.0,9.0,28,3,19
702,2011-10-29,17,light snow/rain,65.0,84.2,93.0,22.0,38,8,195
703,2011-10-18,7,clear,85.3,114.8,88.0,6.0,33,47,2282
704,2011-11-22,19,light snow/rain,85.3,114.8,94.0,7.0,39,17,741
705,2011-07-11,15,clear,119.2,161.6,56.0,28.0,47,114,755
706,2011-09-11,9,clear,102.2,134.6,74.0,0.0,40,179,1175
707,2011-01-27,20,clear,61.6,86.0,74.0,6.0,6,14,386
708,2011-09-01,23,clear,100.5,132.8,65.0,17.0,14,47,782
709,2011-06-24,0,clear,103.9,136.4,79.0,13.0,46,32,374
710,2011-01-06,4,cloudy,59.9,84.2,64.0,6.0,1,2,7
711,2011-02-26,13,cloudy,75.2,98.6,42.0,17.0,29,115,953
712,2011-08-20,10,clear,107.3,141.8,62.0,7.0,24,343,1344
713,2011-03-01,4,clear,65.0,86.0,69.0,17.0,42,-2,8
714,2011-07-11,16,clear,119.2,161.6,56.0,26.0,18,171,1277
715,2011-01-22,11,cloudy,51.5,69.8,38.0,9.0,19,13,413
716,2011-01-24,11,clear,54.9,75.2,46.0,9.0,37,8,301
717,2011-12-01,14,clear,80.2,109.4,40.0,15.0,33,62,910
718,2011-11-17,8,light snow/rain,75.2,96.8,61.0,20.0,12,34,2401
719,2011-09-18,18,cloudy,93.8,123.8,60.0,7.0,13,197,1566
720,2011-09-01,2,clear,95.5,125.6,78.0,6.0,12,40,78
721,2011-09-09,0,light snow/rain,100.5,127.4,94.0,13.0,2,4,105
722,2011-07-15,16,clear,107.3,140.0,51.0,13.0,4,289,1856
723,2011-04-10,9,cloudy,78.5,107.6,94.0,9.0,49,95,349
724,2011-01-25,19,cloudy,68.4,91.4,65.0,11.0,10,38,929
725,2011-01-29,14,cloudy,65.0,87.8,60.0,9.0,43,28,625
726,2011-06-19,3,cloudy,102.2,132.8,78.0,9.0,45,42,115
727,2011-04-18,17,clear,95.5,125.6,49.0,19.0,8,199,2533
728,2011-06-01,4,cloudy,103.9,136.4,89.0,15.0,49,-2,33
729,2011-08-21,14,light snow/rain,105.6,140.0,79.0,26.0,15,235,1099
730,2011-09-07,18,light snow/rain,100.5,129.2,89.0,0.0,4,53,1533
731,2011-07-02,0,clear,103.9,136.4,47.0,6.0,8,94,592
732,2011-06-16,18,clear,100.5,129.2,83.0,15.0,27,79,2092
733,2011-06-04,16,cloudy,107.3,138.2,30.0,9.0,30,506,1902
734,2011-06-13,18,clear,105.6,136.4,37.0,24.0,28,230,3569
735,2011-11-12,8,clear,68.4,91.4,70.0,13.0,37,44,614
736,2011-03-13,22,clear,71.8,93.2,56.0,22.0,40,26,202
737,2011-09-04,10,clear,105.6,140.0,74.0,9.0,11,450,1032
738,2011-08-19,21,clear,98.9,129.2,83.0,9.0,21,56,624
739,2011-03-10,8,light snow/rain,78.5,107.6,0.0,19.0,35,2,305
740,2011-07-08,15,cloudy,114.1,154.4,63.0,24.0,28,117,717
741,2011-03-18,23,cloudy,97.2,134.6,53.0,15.0,39,76,420
742,2011-04-12,1,cloudy,98.9,134.6,50.0,6.0,29,16,51
743,2011-06-12,0,clear,102.2,132.8,78.0,15.0,8,57,701
744,2011-01-19,12,cloudy,71.8,98.6,81.0,6.0,27,17,453
